6000986910052,6000986910052,FancyPencilwithEraser,22,12,Pencils,000,3
6958149000068,6958149000068,DarkbluePenGelPen,10,7.5,PensandRefills,000,12
692564470005,692564470005,GlueStick,10,5,Glue,000,2
6925644700052,6925644700052,GlueStickBig,20,7,Glue,000,1
4521006105558,4521006105558,VinylWireTiePack,165,72,WireTie,000,2
295,295,ColourPenFlourescent,295,126,Drawing,000,1
296,296,BinderClipsSet,16,36,BinderClips,000,1
6932033503729,6932033503729,InstrumentBox,95,75,Box,000,1
297,297,Pencil,7,3.6,Pencils,000,50
47,47,MultiPointPencil,20,5.4,Pencils,000,60
6922227301026,6922227301026,StynoGenPen,12,9,PensandRefills,000,6
890118094938,890118094938,FaberCastellStampPad110mmx69mm,40,31.5,StampPad,000,5
8901425021712,8901425021712,CamelWaterColourTubes6Shades,50,38.5,Drawing,000,2
8901425006221,8901425006221,CamelWaterColourTubes12Shades,95,70,Drawing,000,2
8901425052556,8901425052556,CamelOilPastels25Shades,85,59,Drawing,000,2
8901425031636,8901425031636,CamelOilPastels12Shades,35,25,Drawing,000,2
8901425028698,8901425028698,CamlinColourPencils10Shades,20,13,Drawing,000,10
8901057202800,8901057202800,KangaroPunchDP-280,78,49,Punch,000,2
8901057205405,8901057205405,KangaroPunchDP-540,150,98,Punch,000,2
8901425030158,8901425030158,CamlinExamCompass,20,15.3,Drawing,000,10
8901860512196,8901860512196,FevicrylAcrylicColour10shades,190,148,Drawing,000,2
298,298,SlatePencils,12,5.72,Pencils,000,25
8901860544968,8901860544968,FevicrylGlassColour6shades,75,59,Drawing,000,2
8901057400107,8901057400107,KangaroSR-45Remover,44,29,Remover,000,5
8901860010296,8901860010296,FeviKwik1gmsmall,10,8,Glue,000,24
299,299,FaberCastellHighlighter,20,13.8,Highlighter,000,10
300,300,RubberBankNylonSmallPacket,5,3.4,RubberBand,000,10
301,301,AaaceesDrawingBrush,40,34,Drawing,000,3
8901057310420,8901057310420,KangaroHP-10Stapler,168,108,Stapler,000,2
8901180544518,8901180544518,FaberCastelBoardMarker,25,15.2,Markers,000,10
8901425030011,8901425030011,CamlinPermanentMarker,20,12.8,Markers,000,10
8901860544975,8901860544975,FevicrylGlassColour10shades,95,74,Drawing,000,2
